23609525,可怕的日本九大都市传说，比鬼片还恐怖！,787,546,1436,244949
23761239,生死停留的不解之谜，人死之前那些不可思议的经历！几分钟看完看不懂的烧脑片《生死停留》,174,250,158,61058
5918845,【笔吧评测室】宏碁VN7二代评测,20,623,444,135103
6075177,【笔吧评测室】春节拜年特刊！,42,635,54,28191
6563833,【笔吧评测室】开机速度太慢，是不是我的电脑太差劲？,85,596,1073,137904
6662853,【笔吧评测室】华硕飞行堡垒2016版（FX-Pro）开箱,11,180,101,50108
6775403,【笔吧评测室】华硕飞行堡垒2016版（FX-Pro）评测,41,1241,529,183890
6848921,【笔吧评测室】2016愚人节特辑~,18,317,88,49625
6973387,【笔吧科普】苹果Macbook究竟适合你吗？,138,703,1102,232506
7419615,【笔吧评测室】笔记本电脑的终极形态？微软Sufacebook评测,100,1727,981,206066
7529376,【笔吧科普】老本子砸了还是换新？笔记本电脑升级指南,201,2359,4749,225344
7875322,【笔吧评测室】航母还是救生艇？神舟战神系列评测,241,3579,2408,320774
8124713,【笔吧科普】猪王教你买电脑！,759,5420,8762,518239
8389654,【笔吧评测室】主流游戏本值得买吗？戴尔游匣7559测评,152,1786,1849,380815
8540619,【笔吧科普】猪王教你买电脑！选购篇！,1874,7614,14741,691827
8848340,【笔吧评测室】真正的主流性能？惠普暗影精灵2代评测,247,5990,2864,506821
9202077,【笔吧科普】笔记本能和台式一样组装定制吗？,416,5131,8157,319018
9953262,【笔吧评测室】GTX1080塞入笔记本？微星GT73VR评测,108,5238,1723,293412
10145062,【笔吧直播】9月9日直播黑将s5评测录像,22,1072,275,91196
10524858,【笔吧评测室】性价比神器？！战神ZX7评测,479,4133,3128,582921
11169226,【笔吧科普】广告宣传太浮夸？教你怎么分辨隐藏在电脑宣传语里的陷阱！,225,3561,1198,174005
11521176,【笔吧评测室】手机厂商做电脑？小米笔记本AIr13评测,441,8005,1317,439815
11854759,【笔吧科普】猪王教你正确使用新笔记本电脑！,4793,15436,28932,804011
12569927,【笔吧简测】机械键盘游戏本？联想y910快速测评,51,2355,792,257726
12933876,【笔吧评测室】台式机和笔记本，哪个值得买？,338,10343,5273,389859
13347567,【笔吧评测室】最新的主流级性能？宏碁暗影骑士3评测,166,3975,825,259070
13789626,【笔吧评测室】知名游戏本，华硕飞行堡垒ZX53VD评测,138,4103,639,241052
14996704,【笔吧科普】笔记本屏幕太差？猪王教你换屏幕！,660,9339,6480,261168
15472828,【笔吧评测室】目前最火的游戏本？联想拯救者R720评测,390,4080,1687,462835
15986186,【笔吧评测室】颜值巅峰，戴尔Alienware17R4评测,229,5242,1199,250981
5068553,微星GT72S开箱体验——笔吧评测室,19,205,134,51952
5127794,【笔吧评测室】微星GT72S评测,36,742,285,110375
5218046,【笔吧评测室】彪悍的小Y，联想Y700评测,47,822,534,222876
12343032,童年的阴影 香港第一鬼婆！,178,2703,4764,413101
12520886,揭秘笔仙传说的由来和演化！,106,481,767,170052
12703504,香港政府默认的“鬼叫餐”事件，是真是假？,248,412,825,214146
12907269,离奇诈尸的猫脸老太太事件,110,343,407,112462
13090776,黑色星期天，世界三大禁曲！,3219,1693,18280,1363551
13309235,达芬奇：疑似穿越者的旷世奇才！,481,2590,6928,358545
13444772,8分钟了解春节的由来！,29,280,137,28771
14241825,斯兰达人，美国最神秘超自然生物之谜！,715,544,2329,300577
14484748,外星人曾造访过地球？1947年美国飞碟坠毁事件之谜！,102,245,235,72667
14722274,中国百慕大，鄱阳湖未解之谜！,75,336,589,111728
14957178,震惊美国的灵异事件，田纳西闹鬼之谜！,84,339,254,90593
15194013,超越原子弹1000倍的威力，通古斯大爆炸之谜！,172,444,1363,164196
15433349,失落的中国六大镇国之宝，传国玉玺之谜！,62,449,653,97292
15679747,世界未解之谜，会消失的幽灵火车！,88,379,319,81492
15948627,绝密档案：1991年俄罗斯疑似挖到地狱入口！,174,410,621,158412
16217756,揭秘！美国军方极力掩盖的恐怖费城实验真相！,134,672,826,147376
16477855,屋前修坟女鬼缠身，8分钟看完灵异巨作《奉天承运》！,59,271,164,52685
16737261,捉鬼大师，午马的传奇一生！,77,615,328,65390
17026105,史上六大疑似穿越事件，竟有三件发生在中国！,128,1068,4014,394940
17334546,中国风水奇案，北顶娘娘庙显灵事件！,53,320,387,103112
17635521,1998年轰动台湾的灵异事件，恐怖诡异的红衣小女孩！,473,607,1017,319760
17939090,鬼片指南，几分钟看完日本最恐怖的电影！,110,251,680,85469
18219741,揭秘《麻衣相法》，八分钟带你了解你面相的好坏贵贱！,86,291,419,64865
18510774,中国三大僵尸传说故事，诡异的都市传说！,1031,593,3078,663597
18798559,【毁童年】没想到你是这样的小红帽！“黑暗版”童话故事结局不忍直视....,205,641,1127,114941
19089634,天下奇闻，三峡大坝惊现龙脉背后真相！,55,284,602,181555
19410950,世界八大奇迹之一，至今无法解释的埃及金字塔五大未解之谜！,151,377,464,119391
7183346,美国神秘51区之迷，外星人是否真的存在？,159,124,245,85341
7200821,医院闹鬼灵异事件，带红绳的小女孩！,70,73,101,61317
7391452,跳大神，真的能请仙上身？,56,53,103,33193
7420659,你见过茅山派的符咒吗？8分钟解密茅山术！,122,124,1041,88305
7760552,老烟斗带你了解神秘习俗头七之谜！,63,162,127,75102
7997847,天降神龙！营口坠龙事件之迷！,73,288,353,107675
8112872,史前文明真的存在？史前超级文明之迷！,177,324,733,135335
8250280,震惊！史上最接近神的男人！,2020,10098,17675,691875
8378734,那些年，把我们“吓疯”的泰国电影！,112,626,2361,118121
8526603,步步惊心！日本自杀森林之全球十大恐怖,197,445,1929,247560
8678313,世界第一禁地，百慕大三角之谜！,332,557,1790,235557
8838746,玄学五术，中华最古老神奇的瑰宝！,65,287,959,49993
8997311,锁龙井是否锁着一条龙,197,361,733,160996
9175096,香港狐仙灵异事件之谜！,279,467,846,156192
9361035,中元鬼节的传说“禁忌”,157,215,374,70855
9575262,8分钟激情观看巨作《纯阳鬼胎》！,62,509,520,92057
9829047,梅花易数，最神秘的占卜之术！,119,285,1516,46083
9941767,欧洲神秘生物”吸血鬼“之谜！,104,240,489,73109
10089652,中国第一“鬼宅“，京城81号之迷！,309,341,1160,172674
10227275,北京375路公交车灵臆事件!,336,343,561,177481
10371397,捉鬼天师，钟馗传奇,80,224,263,66626
10530748,民间鬼怪水鬼之谜,88,266,229,76383
10701647,北京菜市口刑场诡异之谜,159,340,438,132005
10837047,日本惊现蛟龙标本！,54,249,442,105260
10992289,东方龙大战西方龙，孰强孰弱？,216,595,2303,230648
11168305,揭秘“行尸走肉”中的丧尸是否存在！,79,372,687,133560
11321925,推背图真的能“预测未来”？,265,316,992,130782
11474941,世界三大未解之谜，天启大爆炸之谜！,107,371,528,102263
11640946,上海高架桥“盘龙柱”之谜！,55,271,251,87672
6377068,风水是否真的存在呢？你相信风水之说吗？,65,69,281,32541
6395708,道教的兴衰历史！,57,94,242,17146
6417803,张天师的传奇一生！,45,90,113,28335
6422162,中国十大灵臆事件之谜，故宫灵臆事件揭秘！,102,265,362,68936
6424117,第二十一期：巫术的传承,53,44,75,13011
6429050,第二十二期：巫道的兴衰历史,30,53,62,12132
6524568,2016最震撼的预告片,30,22,43,24434
6661216,揭秘巫毒娃娃的神秘面纱,86,85,115,24143
7073060,奇门遁甲，快失传的中国古代占卜术数！,119,173,1511,54118
7182492,你做的梦有“她”恐怖吗？,71,33,86,52456
1118394,【Redzone】奥特曼也要玩鬼畜？,614,387,1890,584578
1132804,【小清新】括号君迷之娇喘（2P慎入）,523,642,3723,-1
1174524,【括号君】打吊针遇上洗剪吹,302,1256,4256,559693
1189695,【翻拍鬼畜素材】校园微电影《杰哥不要》（2P彩蛋）,528,692,1596,162874
23018499,【游戏放映室】史上最好玩的塔防游戏,906,1857,1552,122996
23684565,【游戏放映室】祭不完的策划 割不尽的韭菜,1690,6163,1850,62504
25139265,【游戏放映室】雷亚游戏 游走于艺术和商业之间,2376,8161,2191,36936
25381891,【独立菌儿】信任的进化 5MB大小的手游,2383,7701,8697,504824
25735383,【游戏放映室】中国游戏不缺钱 缺的是这样的故事,2851,9891,4618,90987
26135212,【独立菌儿】音乐美术不及格的高评分游戏《我在七年后等着你》,2518,11855,3687,158697
26480865,【独立菌儿】手机上的艺术游戏 《纪念碑谷2》,1176,2682,1500,69350
26831295,【游戏放映室】让人依然相信爱情的游戏《去月球》,1715,5896,1369,52878
27150390,【独立菌儿】腾讯代理吃鸡 我网易不介意陪你玩玩！,2519,10583,1920,204197
27543085,【游戏放映室】不务正业评《寻梦环游记》,1613,4592,1039,50494
27917554,【独立菌儿】从大热到凉凉 《永远的七日之都》,2183,4946,1632,121537
28230821,【独立菌儿】B站开卖独立游戏 白菜价？,1371,2262,1142,129651
28430383,【游戏放映室】1人研发5年的解谜巅峰之作《画中世界》,3531,10925,6471,114694
28476115,【独立菌儿】恐怖游戏秒变开心农场《第五人格》,1517,2082,1409,213191
28969606,【独立菌儿】腾讯自研的独立游戏《末剑》,2174,3781,1224,302157
29029906,【独立菌儿】不可不看的2017年总结,3832,13917,3813,74101
29767581,【独立菌儿】制作人为所欲为的国产解谜游戏,1763,2229,3495,141517
30118338,【独立菌儿】网易代理的独立游戏 绝逼有毒,2001,4928,1453,95791
30262904,【独立菌儿】刷爆朋友圈的《旅行青蛙》,5006,7385,6736,587406
30977664,【独立菌儿】《艾彼》良心到让人想哭的国产独立游戏,5014,7911,4298,139275
31459527,【独立菌儿】写入音乐游戏史上的《古树旋律》Deemo,3402,3951,3660,152339
31519125,【独立菌儿】依赖雷亚的龙渊游戏 真不行,3533,4812,5906,91160
31882330,【独立菌儿】“贬低”女性的氪金手游,4718,7805,4176,96422
33047225,【独立菌儿】被绑架的国内游戏开发者,3143,4810,1439,67922
33575648,【独立菌儿】腾讯斗战神离职策划开发的游戏《战争艺术：赤潮》,4542,7786,4977,206884
34239819,【独立菌儿】这游戏好评如潮 却让玩家怒摔手柄  《死亡细胞》,8420,15746,7803,496817
34631260,【独立菌儿】卖出10万份的像素风国产解谜游戏《如果可以回家早一点》,3064,4628,1818,137333
35232822,【独立菌儿】不务正业评《头号玩家》,3308,6002,1465,168764
35830363,【游戏放映室】一款讲述抑郁症的满分神作,13412,42069,15772,232102
36963921,【独立菌儿】创新性媲美纪念碑谷的独立游戏《致命框架》,3380,7150,1581,103459
1323623,【大酒神从零Rap第一季】《我不能忍》,3085,15375,28359,2773796
1329139,【调音师上线】听说你就是世界第一公主殿下,463,1230,2242,676066
1342220,【大酒神从零Rap第二季】《夜的第九章》,546,3331,6254,1027324
1359189,【大酒神从零Rap第三季】《末日的死亡舞步》,346,2452,5775,1129535
1361685,【春晚鬼畜】我有特别的打电话技巧,4754,4543,17800,1247724
1408967,【蛋疼合集鬼畜版】我要打爆世界上所有的蛋蛋,1808,1982,9583,662400
1432280,【鬼畜金曲】《天德池里捡肥皂》,3238,3910,23846,1851921
1477621,【奥巴马x检察官】我有错误的告白方式,1948,5142,21869,1310146
1550027,【菊花残】我的小宝贝怎么可能跑调！,340,1206,2787,532760
1564063,【鬼畜伊芙蕾雅】逗智逗勇草外蹲,260,528,1841,424417
1566251,【刷崩三路】最终鬼畜刷兵男,233,405,1850,331110
3357736,【FFF团的怒吼】《烧毁异性恋》-MC美江,939,3597,11230,702844
2234430,【这就是爱】如何用100秒让张杰感受UP主的爱,25013,58911,141520,6199032
2274473,【敖厂长呆bstep对比】欧美大神如何用双手现场演奏鬼畜,429,499,2639,463985
2394500,【蓝翔RAP】挖掘机技术哪家强？,11437,42630,101113,5193276
2474877,【大酒神从零Rap第四季】《我的相位鞋》,610,5787,7531,1307414
2597775,【鬼畜大盘点】2014年十大最有态度的逗比,1562,6762,33448,2077645
2676079,【撕逼神曲】我跟你什么仇什么怨？,1424,5016,24194,2453661
2691819,【EVA直男掰弯计划】真嗣：叔叔，我不约！,892,1366,4122,575058
2765791,【鬼畜时间到】全明星教你练习九阴真经,1258,2868,13412,1321012
2778486,【孔二狗教你毁三体】超越好莱坞，两亿无所谓！,541,1248,3844,483920
2964875,【抖腿向】单身狗也要打手枪！,1989,7501,21293,1596699
3090147,【战略级RAP】诸葛亮的爱情故事,5619,22803,75250,3362172
930872,【飞机君】吃狗粮so happy,462,226,628,164809
935059,【节操卫视·后续报道】两状元被女神拒绝后最终相爱,367,1048,2428,464566
946878,【快男】操帝附体大战坤哥,182,221,268,74963
954781,【炮音】致十年后的自己,746,1429,1896,117219
984675,【这星期】比利竟然识破了元首的阴谋,623,373,1233,244497
990198,【Q君非实况】我的Q君就是这么鬼畜 part.1,344,2541,3032,241247
1023327,【三次元鬼畜】鬼畜四级听力考试正式开始,459,600,5098,434768
1035555,【七夕】全明星陪你再过RAP瘾-狂想曲,287,500,1171,110230
1068729,【坦克世界x脑浆炸裂】车长的爱情故事,363,1864,5177,235179
1077418,【掀裙】请让我瞄一眼你的胖次！,609,606,2618,380794
1090517,【摇铃·误导向】巨人教你打野战,652,389,945,-1
1093164,【治愈向】喜羊羊教你打野战,2223,1994,8646,875528
11963474,【炉石传说】我太富时刻#35,0,2,1,1071
11963554,【炉石传说】我太富时刻#36,0,3,1,829
11963966,【炉石传说】智障时刻#25,0,0,1,1136
11965050,【炉石传说】最佳时刻#77,0,0,1,310
12156779,【炉石传说】全场最佳 - 卡扎库斯,1,6,8,3885
12141080,【炉石传说】WTF时刻#56,0,1,1,702
12411562,【炉石传说】WTF时刻#64,0,3,6,4310
12438499,【炉石传说】我太富时刻#42,0,6,5,3043
12438554,【炉石传说】智障时刻#27,0,7,4,5059
13033136,【守望先锋】2016年史诗时刻,0,3,5,1666
13057027,【炉石传说】我太富时刻#49,0,8,5,6483
13084006,【炉石传说】WTF时刻#77,0,3,4,3833
13624677,【炉石传说】WTF时刻#85,1,28,49,55824
13599834,【炉石传说】WTF时刻#84,0,6,10,15707
13626502,【炉石传说】欢乐幸运时刻#10 | 日你哥,0,16,24,21074
14440562,【炉石传说】WTF时刻#97,0,9,5,5178
14452342,【炉石传说】WTF时刻#98,0,9,9,12427
14475840,【炉石传说】我太富时刻#63,0,9,12,10846
14488637,【炉石传说】我太富时刻#64,0,7,8,8778
14516415,【炉石传说】WTF时刻#99,0,14,10,13796
14623409,【炉石传说】WTF时刻#100,0,34,59,37235
14656315,【炉石传说】我太富时刻#66,0,7,3,6213
14662142,【炉石传说】WTF时刻#101,0,14,9,12131
14686932,【炉石传说】我太富时刻#65,0,11,10,7069
14719380,【炉石传说】WTF时刻#102,0,16,3,6787
14728779,【炉石传说】我太富时刻#67,0,10,11,7614
14745049,【炉石传说】WTF时刻#103,0,9,7,13168
14783430,【小姐姐】炉石小姐姐推介 - Faellu 主播地址看简介,0,5,68,5124
14799665,【炉石传说】我太富时刻#68,0,16,17,14266
14814038,【小姐姐】coser&主播Faellu的各式装扮,0,6,61,2327
14824016,【炉石传说】WTF时刻#104,0,12,7,9496
14838078,【炉石传说】本周前五幸运时刻,0,3,15,11135
14888984,【炉石传说】我太富时刻#69,0,19,20,24011
14897045,【炉石传说】WTF时刻#105,0,5,6,9969
14950055,【炉石传说】WTF时刻#106,0,16,11,15819
14961389,【炉石传说】我太富时刻#70,0,11,7,18160
15015016,【炉石传说】WTF时刻#107,0,13,9,14390
15046217,【炉石传说】我太富时刻#71,0,4,6,8048
15094332,【炉石传说】WTF时刻#108,0,13,18,17706
15125303,【炉石传说】我太富时刻#72,0,19,19,32798
15162569,【炉石传说】WTF时刻#109,0,8,13,17348
15189333,【炉石传说】我太富时刻#73,0,11,10,16045
15239356,【炉石传说】WTF时刻#110,0,14,6,17206
15274898,【炉石传说】我太富时刻#74,0,12,4,13707
15279648,【炉石传说】吐司对阵雷老板,1,9,10,6084
13648148,【炉石传说】WTF时刻#86,0,22,20,19625
13730550,【炉石传说】WTF时刻#87,0,93,137,109842
13783398,【炉石传说】全场最佳 - 郭雅夫人,1,25,37,30481
13795529,【炉石传说】我太富时刻#56,0,14,16,12424
13818157,【炉石传说】WTF时刻#88,0,20,45,10973
13847197,【炉石传说】我太富时刻#57,0,19,23,15160
13848492,【炉石传说】欢乐幸运时刻#11 | 日你哥,0,8,6,7803
13882015,【炉石传说】WTF时刻#89,0,41,21,29185
13916175,【炉石传说】日你哥时刻#12,0,24,32,44428
13919130,【炉石传说】WTF时刻#90,0,16,12,11794
13952492,【炉石传说】我太富时刻#54,0,1,10,5070
13952501,【炉石传说】我太富时刻#55,0,4,7,6227
13952517,【炉石传说】我太富时刻#58,0,7,13,20494
13952528,【炉石传说】我太富时刻#59,0,20,29,35980
13952555,【炉石传说】最佳斩杀,0,37,85,44554
13988686,【炉石传说】女主播的最佳时刻,1,21,100,27682
14031139,【炉石传说】WTF时刻#91,0,7,8,8282
14068084,【炉石传说】WTF时刻#92,0,9,13,11324
14101299,【炉石传说】我太富时刻#60,0,16,25,31368
14134478,【炉石传说】WTF时刻#93,0,11,13,9831
14171653,【炉石传说】小姐姐哀绿绮思,1,13,55,19262
14208288,【炉石传说】WTF时刻#94,0,7,8,13525
14267198,【炉石传说】我太富时刻#61,0,5,7,9056
14267616,【炉石传说】我太富时刻#62,0,9,9,5792
14376111,【炉石传说】WTF时刻#95,0,9,6,5146
14377867,【炉石传说】WTF时刻#96,0,6,4,5587
14387753,【炉石传说】日你哥时刻#13,0,3,6,6788
13084014,【炉石传说】究极进化#3,0,18,36,19153
13084038,【守望先锋】全场最佳 - 安娜·艾玛莉,1,2,3,792
13084074,【炉石传说】哀绿 - 宇宙术对阵宇宙法,0,3,17,4386
13112371,【炉石传说】我太富时刻#50,0,2,7,5897
13112473,【炉石传说】哀绿的最佳时刻,5,24,133,33924
13141715,【炉石传说】WTF时刻#78,0,11,4,10698
13152861,【炉石传说】K神（Kolento）的最佳时刻与最气时刻,0,7,17,6274
13153078,【炉石传说】对手笑翻：打比赛投降手速不要太快,0,5,13,10058
13200660,【炉石传说】WTF时刻#79,0,11,11,17825
13233838,【守望先锋】全场最佳#6,0,0,2,624
13233892,【炉石传说】欢乐幸运时刻#2,0,59,62,77240
13265371,【炉石传说】欢乐幸运时刻#3,0,4,4,8045
13265622,【炉石传说】我太富时刻#51,0,5,7,10148
13266397,【炉石传说】全场最佳 - 卑劣的脏鼠#2,0,13,25,18981
13305361,【炉石传说】全场最佳 - 思维窃取,0,14,47,32695
13332371,【炉石传说】WTF时刻#81,0,7,6,6937
13357714,【炉石传说】吐司（toast）的最佳时刻,1,18,53,11085
13366335,【炉石传说】我太富时刻#52,0,7,5,9356
13366398,【炉石传说】Kripparrian的最佳时刻,0,20,36,19863
13398514,【炉石传说】WTF时刻#80,0,6,6,7739
13402364,【炉石传说】WTF时刻#82,0,4,9,5857
13403113,【炉石传说】智障时刻#3（2017）,0,30,46,62571
13432170,【炉石传说】日你哥时刻#11,0,8,9,12168
13432188,【炉石传说】职业选手的欢乐幸运时刻,0,5,6,8875
13465166,【炉石传说】WTF时刻#83,0,14,16,12230
13576648,【炉石传说】史上最有趣的卡组 by Toast （新年快乐）,0,21,138,16100
13577076,【炉石传说】我太富时刻#53 新年大吉,0,13,11,10724
12452451,【炉石传说】全场最佳 - 释放者库尔,0,23,27,15799
12464361,【炉石传说】WTF时刻#65,0,5,3,7740
12489287,【炉石传说】加基森Combos#2,0,4,6,3987
12489820,【炉石传说】暗金教信使与鼬鼠掘洞者的欢乐时刻,0,9,10,9947
12512752,【炉石传说】WTF时刻#66,0,9,8,7540
12536882,【炉石传说】全场最佳 - 龙人侦测者,1,6,7,6480
12551344,【炉石传说】2016年年度最佳时刻,0,26,73,15619
12562338,【炉石传说】我太富时刻#43,0,12,11,7568
12563498,【炉石传说】WTF时刻#67,0,13,9,11457
12594897,【炉石传说】全场最佳 - 暗金教信使,0,5,10,6505
12624422,【炉石传说】WTF时刻#68,0,10,9,8112
12659715,【炉石传说】我太富时刻#44,0,18,17,18218
12673900,【炉石传说】WTF时刻#69,0,5,9,8085
12697382,【炉石传说】2016年年度前五失误？,0,3,6,2980
12721278,【炉石传说】2016年最幸运与就很气时刻,0,5,8,2922
12721308,【炉石传说】WTF时刻#70,0,6,4,3358
12762151,【炉石传说】我太富时刻#45,0,3,9,8658
12836444,【炉石传说】WTF时刻#71,0,6,3,3377
12872171,【炉石传说】我太富时刻#46,0,9,5,5668
12895576,【炉石传说】加基森最佳时刻,0,5,5,5536
12898543,【炉石传说】我太富时刻#47,0,6,2,5457
12946877,【炉石传说】智障时刻#29,0,10,3,2958
12947577,【炉石传说】我太富时刻#48,0,5,2,5957
12973700,【炉石传说】WTF时刻#75,0,9,5,8354
13005914,【炉石传说】LIFECOACH 和 SUPERJJ 的最佳时刻,0,5,8,2642
13013238,【守望先锋】全场最佳#5,0,3,5,1332
13031371,【炉石传说】WTF时刻#76（有什么想看的搬运可在视频下方留言，时间关系都不进行翻译，欢迎弹幕翻译君）,0,13,11,11497
12141377,炉石传说】WTF时刻#55,0,2,1,714
12141398,炉石传说】WTF时刻#57,0,1,1,1304
12141577,炉石传说】WTF时刻#58,0,1,9,5175
12141754,【炉石传说】我太富时刻#37,0,1,4,7052
12141825,【炉石传说】我太富时刻#38,0,96,179,97675
12156684,【炉石传说】我太富时刻#39,0,6,6,4644
12156734,炉石传说】WTF时刻#59,0,5,4,7175
12175592,【炉石传说】全场最佳加基森Combos,0,7,24,9253
12187479,【炉石传说】全场最佳 - 卡扎库斯,0,3,6,3565
12199363,【炉石传说】我太富时刻#40,0,10,9,7394
12199503,【炉石传说】WTF时刻#60,0,9,5,8868
12199625,【炉石传说】全场最佳 - 卑劣的脏鼠,0,31,25,18951
12226638,【炉石传说】全场最佳 - 海盗帕奇斯,2,6,5,6806
12226694,【炉石传说】全场最佳 - 卑劣的脏鼠 - SparkTV版,0,9,10,9533
12227990,【炉石传说】日你哥时刻#5,0,6,1,7995
12230277,【炉石传说】日你哥时刻#6,0,11,4,8589
12251038,【炉石传说】WTF时刻#61,0,6,3,6265
12251255,【炉石传说】全场最佳 - 遗忘之王库恩,0,4,1,4331
12279810,【炉石传说】全场最佳 - 诺格弗格市长,3,12,12,8887
12296410,【炉石传说】日你哥时刻#8,0,6,7,9817
12301190,【炉石传说】WTF时刻#62,0,6,2,4421
12301270,【炉石传说】我太富时刻#41,0,8,1,5035
12346006,【炉石传说】全场最佳 - 青玉魔像,1,15,29,20798
12346071,【炉石传说】欧洲人的卡包,1,7,27,6705
12356323,【炉石传说】WTF时刻#63,0,4,1,5143
12356337,【炉石传说】前五加基森最佳Combos,0,71,190,45869
12374196,【炉石传说】全场最佳 - 海盗帕奇斯,5,8,19,7499
12417347,【炉石传说】最佳镜头#79,0,15,3,4258
11966146,【炉石传说】我太富时刻#31,0,0,2,839
11966197,【炉石传说】我太富时刻#32,0,1,1,740
11966246,【炉石传说】我太富时刻#33,0,0,2,330
11966285,【炉石传说】我太富时刻#34,0,2,1,950
11973633,【炉石传说】我太富时刻#26,0,0,3,540
11973920,【炉石传说】我太富时刻#28,0,0,1,378
11974019,【炉石传说】我太富时刻#24,0,0,1,627
11974042,【炉石传说】我太富时刻#29,0,0,1,662
11974236,【炉石传说】我太富时刻#30,0,1,1,778
11974324,【炉石传说】我太富时刻#27,0,0,1,1056
11984753,【炉石传说】WTF时刻#54,0,3,4,2739
11984717,【炉石传说】全场最佳 - 传送门,0,7,14,6672
12141009,【炉石传说】智障时刻#26,0,4,3,2643
15280426,【炉石传说】吐司对阵川普,1,13,12,7805
15937816,【炉石传说】我太富时刻#79,0,9,8,10518
15941533,【炉石传说】我太富时刻#80,0,5,8,12425
17027595,【炉石传说】我太富时刻#98,0,13,10,14878
16503226,【炉石传说】哀绿任务战 - 勇闯安戈洛,0,4,17,8058
16509541,【炉石传说】我太富时刻#91 - 寻找当中的小姐姐,0,25,16,24296
16564468,【炉石传说】哀绿对阵任务牧,0,3,15,12653
17408347,【炉石传说】OmegaZero现重大失误任务贼爆了任务无缘四强 - 中欧对抗赛 OmegaZero vs Xhope,1,4,10,7976
17988992,【炉石传说】谁是炉石之神 - Pavel 对阵 Kolento,0,11,45,9354
18028596,【炉石传说】我太富时刻#116,0,15,5,17608
18629004,【炉石传说】我太富时刻#152,0,13,11,18823
18636379,Twitch上那些热门的小姐姐#2,1,86,1354,61139
18644314,【卡组推荐】标准模式黑人小哥进化萨登顶 - 卡组代码在简介和评论区,1,29,144,31057
19446922,【炉石传说】(假)方丈的最佳时刻#2,1,14,29,31413
19485097,【炉石传说】我太富时刻#162,0,20,9,19546
19527981,【守望先锋】最佳欢乐时刻#49,0,7,13,8826
19546315,【炉石传说】全场最佳：末日预言者 - 你家有没有蟑螂,0,14,20,19429
19569581,【守望先锋】最佳欢乐时刻#50,0,11,29,13892
19578743,认真告诉大家我是怎么十连胜的,0,18,3,3341
19583094,【炉石传说】我太富时刻#163,0,13,12,23683
19645938,【炉石传说】全场最佳：“开拓者”伊莉斯,1,21,23,26315
19645965,【炉石传说】最佳进化时刻#2,0,20,34,39297
19653983,Twitch上那些热门的小姐姐#3,1,27,189,9201
19693276,【守望先锋】最佳欢乐时刻#54,0,10,25,13645
19713553,【炉石传说】我太富时刻#164,0,20,8,17055
19745033,【守望先锋】最佳欢乐时刻#55,0,5,18,6645
19751273,【炉石传说】日你哥时刻#3,0,11,15,17969
19784643,【炉石传说】我太富时刻#165,0,21,20,24223
19831334,【守望先锋】最佳欢乐时刻#56,1,12,27,13118
19851727,【炉石传说】素材帝的最佳时刻,0,11,20,14289
19853807,【冰封王座的骑士】新版本试玩 新卡牌效果 请来弹幕翻译君,0,33,70,74050
19891926,【炉石传说】我太富时刻#166,0,27,10,25309
19940094,【守望先锋】一拳超人：毁灭之拳,0,9,15,8719
19958484,【炉石传说】真的有这种操作 - 灵魂歌者安布拉,1,18,45,39408
19988045,【守望先锋】最佳欢乐时刻#58：末日铁拳1vs6,0,6,14,8384
20006340,【炉石传说】你真的是狗 - 石丘防御者,0,19,20,43646
20033170,【守望先锋】300+小时托比昂玩家“DesRowfighting” | 上帝视角,0,6,31,7725
20055220,【炉石传说】你肯定没猜到结局 - 我太富时刻#167,0,21,22,33882
20080979,【守望先锋】末日铁拳8秒飞跃地图 | 最佳欢乐时刻#59,0,5,18,9166
20089838,【炉石传说】跌宕起伏！2017年最好的控场骑？！,0,39,130,22345
20115383,【炉石传说】恐怕是失了志 - 我太富时刻#168,0,15,11,24236
20158587,【守望先锋】这种莱因哈特冲锋一生只有一次 - 最佳欢乐时刻#60,9,28,117,36002
20170590,【炉石传说】最佳翻盘时刻#2,4,33,29,49941
18668248,【E3游戏展】除暴战警3：4分钟试玩 - E3 2017,1,1,9,2938
18669004,【E3游戏展】怪物猎人世界预告片 - E3 2017 SONY发布会,1,12,40,5318
18669508,【E3游戏展】使命召唤：WW2 预告片 - E3 2017 SONY发布会,0,2,8,1524
18671550,【E3游戏展】神秘海域：失落遗产 官方4K画质故事预告片 - E3 2017 SONY发布会,1,7,77,8398
18676189,【E3游戏展】刺客信条：起源 - Xbox One X Combat 4K - E3 2017,0,3,61,9762
18681204,【水一期】吐司的网站上都有些什么东西 - 找好玩或上分的卡组的最佳去处,0,13,41,7941
18687518,【炉石传说】哀绿绮思数学真的真的很不错 - 结尾很不错,0,5,14,10767
18695605,【炉石传说】我太富时刻#153,0,16,9,16924
18725101,【炉石传说】远古炉石的最佳时刻#2,0,15,27,24143
18787599,【炉石传说】我太富时刻#154 - 大家不要感冒了,0,16,13,16905
18922032,【炉石传说】有个操作你很可能没见过 - 我太富时刻#155,0,84,140,50320
18964857,【炉石传说】我玩炉石邻居在不可描述 - 我太富时刻#156,0,28,24,19369
19005703,【炉石传说】我想了很久 - 幻觉的最佳时刻,0,13,11,22035
19022680,【卡组推荐】K神奇迹/心火环牧3P - 最高时欧服传说第一,2,14,72,6998
